Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Switzerland,CHE,24.04119116,24.4848468,25.54161104,26.42029683,27.2341891,28.16409466,29.50920608,30.69110768,31.42641207,32.20862678,33.37328647,35.56698638,37.93575018,41.25690005,45.28663241,48.31929487,49.14820094,49.78516121,50.29734741,52.13201363,54.22902432,57.74865591,61.0144012,62.81420061,64.6555717,66.87674879,67.37853162,68.34899935,69.6288129,71.82578981,75.70722611,80.14336418,83.378776,86.12412376,86.85800205,88.42129649,89.13895386,89.60267736,89.61875068,90.34147606,91.74947434,92.65689529,93.25241182,93.84761672,94.60112743,95.70980932,96.72386363,97.43222143,99.79596724,99.31646564,100,100.2313492,99.53719498,99.3208776,99.30776473,98.17177459,97.74510174,98.2668532,99.1869606,99.54689637,98.82431041,99.39928425,102.2172818
Syrian Arab Republic,SYR,1.453447332,1.481918779,1.424921903,1.452232906,1.53060361,1.471231865,1.527041306,1.625598404,1.671908366,1.638660188,1.714656023,1.810838251,1.848836169,2.225253038,2.570796599,2.865537611,3.193027624,3.575099305,3.747031562,3.917599277,4.673555389,5.533216672,6.32465087,6.712180718,7.331682659,8.596612833,11.69685162,18.65464985,25.10210947,27.96355346,33.38760679,36.3924914,40.39900422,45.7410213,52.75241873,56.96203949,61.66134514,62.82434678,62.32353268,60.01525369,57.7069747,59.43818394,59.36061397,62.80164752,65.58573334,70.33436959,77.38476454,80.40873634,93.06935338,95.78781344,100,104.7531639,143.1999795,,,,,,,,,,
Tajikistan,TJK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.34876835,39.2890937,44.10200169,51.29216766,54.95543637,58.85283879,64.74451714,73.25785444,88.25411958,93.94495244,100,112.431549,118.9876193,124.9484784,132.5758678,140.1519947,148.5675345,,,,,,
Tanzania,TZA,,,,,,0.098098251,0.107689332,0.120813969,0.139659602,0.162585651,0.168264581,0.176299214,0.189760381,0.209489403,0.250545961,0.315832618,0.337496683,0.376660264,0.401425676,0.453404792,0.590320798,0.741738224,0.95634041,1.215087178,1.654291878,2.204875019,2.919964529,3.794475497,4.97784788,6.264613506,8.509022282,10.95074172,13.34313349,16.71591261,22.41325797,28.56071827,34.5519743,40.11161325,45.24580109,48.81589088,51.70772526,54.36936387,57.26063621,60.29749196,63.15306145,66.3325466,71.14230139,76.140414,83.96642556,94.16182029,100,112.6909695,130.7227573,141.0115842,149.6578707,158.0210063,166.198224,175.0378356,181.1544602,187.4301589,193.5971559,200.7426712,209.4755235
Thailand,THA,10.21121022,10.96551131,11.37080742,11.37080742,11.28074161,11.29950532,11.75546344,12.26208357,12.48161897,12.78746742,12.77620919,12.83812943,13.45920818,15.54667077,19.32661987,20.35674747,21.20141112,22.81298696,24.62070855,27.05751018,32.38878683,36.49017667,38.40922421,39.84055802,40.18513838,41.16233294,41.92040974,42.95436035,44.61357163,47.00283588,49.75907971,52.60024981,54.77745082,56.59178499,59.44839624,62.90721202,66.55904207,70.30351898,75.92409462,76.14027061,77.35240025,78.61085331,79.15901385,80.58731947,82.8108439,86.57076195,90.58545884,92.615969,97.68066353,96.85456244,100,103.8087906,106.9385213,109.2750063,111.3459226,110.3433361,110.5509468,111.2868092,112.4707868,113.26565,112.3074938,113.68932,120.5986887
Timor-Leste,TLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.51933113,71.28554692,73.59342644,74.41154543,77.34050485,85.30727447,93.03972734,93.66279689,100,113.4998402,126.8931729,140.8352232,142.0306864,142.9484157,140.8472986,141.5838971,144.8321759,146.2208452,,,
Togo,TGO,,,,,,,9.575043179,9.353013192,9.380766941,9.945093157,10.39069501,11.06526528,11.92023491,12.35118895,13.93608508,16.44628053,18.36074777,22.48402336,22.58357657,24.28620914,27.27507822,32.65276966,36.28691625,39.68172603,38.28229889,37.58769935,39.13804734,39.15918534,39.10008983,38.77188246,39.16554948,39.31715219,39.8651494,39.46375451,54.91885289,63.94394448,66.94131688,72.46452784,73.17130219,73.13236509,74.49453288,77.41441413,79.78315476,79.04117071,79.3518647,84.73424529,86.6229528,87.44212292,95.04506523,98.5746644,100,103.5635147,106.2325347,108.1716978,108.3781707,111.1797506,112.608909,111.5032135,112.5376906,113.2969293,115.2221666,120.0456143,129.610337
Tonga,TON,,,,,,,,,,,,,,,,6.877294958,7.366241458,8.658128351,9.487956197,10.00600008,12.24668259,14.07134622,15.59638048,17.12693956,17.14517147,20.01955946,24.35857373,25.50001352,28.03064083,29.17250925,32.00512018,35.39620649,38.20559637,38.57271565,38.96343877,39.53230743,40.71641082,41.58152516,42.94308955,44.86022138,47.69881268,51.65317933,57.00396358,63.6384394,70.62174333,76.74160624,81.46053667,86.21966386,95.22702138,96.58577739,100,106.270753,107.4902509,108.3239768,111.0438579,109.8734575,112.7061657,121.178359,127.2761714,128.7774491,128.3270658,135.5653686,150.4387404
Trinidad and Tobago,TTO,2.296992316,2.331969943,2.401540828,2.491867668,2.513392362,2.558171412,2.662912109,2.7197988,2.943694052,3.015378969,3.091484136,3.200645083,3.498339285,4.016469412,4.901095887,5.733255921,6.346282267,7.091644459,7.819005084,8.970132334,10.53724175,12.04742728,13.44911689,15.49002038,17.55558058,18.89376771,20.3473931,22.53511611,24.28350131,27.05962318,30.0536151,31.19057406,33.19920155,36.79641336,40.03990461,42.11485471,43.54868628,45.12779595,47.66068785,49.29980368,51.0526154,53.8792217,56.11524098,58.25385243,60.42179832,64.57551575,69.95440018,75.4768722,84.55699998,90.45746121,100,105.1071329,114.8403491,120.8118376,127.6792876,133.630695,137.7340492,140.3239788,141.7532757,143.1715781,144.0291563,146.9950443,155.5624834
Tunisia,TUN,,,,,,,,,,,,,,,,,,,,,,,,28.85195787,31.41978212,33.69908679,35.77642775,38.71932746,41.50594572,44.71887368,47.64585502,51.54982063,54.55226011,56.72068862,59.40540963,63.11477269,65.46588932,67.85672075,69.97749149,71.85997338,73.98868709,75.45612938,77.50931545,79.61182731,82.50355183,84.16829729,86.88293813,89.46070654,93.34779935,96.76890594,100,103.2400284,108.0012978,113.7429009,119.0041368,124.2847922,128.7955837,135.633146,145.5446626,155.3253735,164.0766398,173.4394275,187.8461064
Turkiye,TUR,5.39523850896861E-05,5.56642171150972E-05,5.7828620142003E-05,6.15080857623318E-05,6.21967535500748E-05,6.50301476083707E-05,7.05394992526158E-05,8.03973187593423E-05,8.52583333333333E-05,8.94566190209268E-05,9.65451186472347E-05,0.0001149,0.000132613,0.000151097,0.000187206,0.000226945,0.00026656,0.000335827,0.000543694,0.000889174,0.001727316,0.002377043,0.003069654,0.004033227,0.005984999,0.008675958,0.011678713,0.016216576,0.027375143,0.044696095,0.07164957,0.118922931,0.202259487,0.335940555,0.689400364,1.303747898,2.352119628,4.367165499,8.063593049,13.29424327,20.59482623,31.79845058,46.09634436,56.05427877,60.87397235,65.85295217,72.17301943,78.49261958,86.69048954,92.10949178,100,106.4718797,115.9389013,124.6263079,135.661435,146.0678251,157.4247945,174.9687033,203.5454036,234.4371263,263.2235613,314.8061472,542.4388079
Turkmenistan,TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,TUV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100.5005807,,,,,,,,,,,
Uganda,UGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.09404762,39.71672051,42.31822138,45.36159831,49.067197,49.10095728,51.93770076,53.69943878,54.70100056,54.54373053,59.27838625,61.48430539,66.67894615,71.55362795,75.94595515,85.09809251,96.17552922,100,116.5643496,131.3435875,137.7862646,142.024166,149.962871,158.5203149,166.7787747,171.1417273,176.049367,181.882451,185.8921807,199.2685895
Ukraine,UKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004194349,0.202793158,2.010060941,9.582888645,17.280392,20.03499007,22.15412325,27.17949186,34.84495038,39.01199129,39.30747624,41.34347687,45.08426271,51.20200623,55.83708059,63.00588032,78.90003459,91.43030093,100,107.9557247,108.5696991,108.3102733,121.3853338,180.499827,205.6122449,235.2992044,261.0688343,281.6585956,289.3548945,316.447596,380.318229
United Arab Emirates,ARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.95312352,97.60524657,99.12965817,100,100.8773466,101.5454259,102.6635612,105.0723242,109.3487321,111.1174349,113.302921,116.7797727,114.5246605,112.1432311,112.1276881,117.541088
United Kingdom,GBR,6.273283799,6.489555021,6.761889125,6.898380803,7.124757167,7.464877011,7.756725171,7.949256057,8.322666636,8.775974293,9.3347027,10.21635019,10.93875837,11.94469022,13.86109765,17.21649343,20.06746255,23.24620215,25.16706861,28.54481136,33.67315055,37.67238487,40.91178195,42.79753005,44.92059183,47.6478981,49.28108193,51.32571574,53.45847975,56.53782134,61.09672647,65.65563159,68.67024228,70.42722397,71.99001295,73.93194008,76.04031811,77.71407435,79.12890697,80.51599778,81.4684668,82.71684853,83.97447753,85.13038654,86.31403736,88.11725541,90.28111707,92.43573146,95.69077122,97.56796745,100,103.8561124,106.5285741,108.9698539,110.5511374,110.9580174,112.0769373,114.9435916,117.5790642,119.6227113,120.8063621,123.8487146,133.6600703
United States,USA,13.56306078,13.70828375,13.872615,14.04458957,14.22420745,14.44968521,14.88535411,15.29809307,15.95159642,16.82293422,17.80510008,18.56943148,19.17707495,20.36178863,22.61274461,24.68026107,26.09809582,27.79491154,29.91593119,33.28281103,37.79236632,41.6980998,44.25478835,45.67644476,47.64077647,49.32994887,50.26625484,52.10829353,54.23313484,56.8509699,59.91976049,62.45734075,64.34906098,66.24842452,67.9758135,69.88282035,71.93122852,73.61275761,74.75543306,76.39110227,78.97072076,81.20256846,82.49046688,84.36307882,86.62167812,89.56053237,92.44970508,95.08699238,98.73747739,98.38641997,100,103.1568416,105.2915045,106.8338489,108.5669321,108.695722,110.0670089,112.4115573,115.1573032,117.2441955,118.6905016,124.2664138,134.2112062
Uruguay,URY,3.75016631385293E-06,4.60322654520896E-06,5.10531999972248E-06,6.19044023107115E-06,8.81329358632774E-06,1.37977889579837E-05,2.39340163294137E-05,4.53011805597472E-05,0.00010208,0.000123483,0.000143618,0.00017802,0.000314178,0.000618921,0.001096812,0.001989676,0.00299691,0.004740998,0.006853033,0.011433895,0.018691654,0.025055291,0.029813917,0.044481583,0.069081866,0.118974561,0.209848088,0.343241514,0.556710127,1.004569154,2.134969692,4.312034223,7.264018091,11.19390944,16.20162149,23.04653435,29.57839431,35.44047988,39.27197507,41.49425363,43.47096715,45.36601469,51.70476866,61.72501331,67.37754626,70.54380406,75.05694956,81.14755502,87.53960778,93.72184636,100,108.0928321,116.8459365,126.8656333,138.1279438,150.0984842,164.5670977,174.8000343,188.0962576,202.9219834,222.7198767,239.9760212,261.8243497
Uzbekistan,UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,113.7797446,128.8086866,144.0614814,157.4348435,171.2133552,185.1345191,210.8233083,247.7683636,283.7585419,320.2718242,355.0188822,395.6566287
Vanuatu,VUT,,,,,,,,,,,,,,,,,19.5740989,20.69696894,22.02442971,22.94270902,25.52150377,32.37291417,34.53301162,35.10396249,37.04043751,37.4353452,39.21956666,45.51014787,49.49694167,53.33198899,55.87029369,59.48461886,61.89876736,64.10598884,65.5820682,67.04435243,67.65200517,69.56703199,71.8503332,73.28660332,75.14638898,77.83479201,79.36313073,81.75691425,82.91697858,83.91131942,85.62379533,88.99350599,93.30231633,97.31157819,100,100.8737931,102.2329703,103.7244815,104.5530989,107.1494333,108.0517056,111.3845888,113.9809232,117.1296693,123.3719202,126.2628741,135.2303555
"Venezuela, RB",VEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.38666197,78.01074795,100,126.0902123,152.6561536,214.6947406,348.1675623,772.0200863,2740.273985,,,,,,
Viet Nam,VNM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.16572038,42.44512501,43.80741236,46.9905457,48.92519457,48.08840873,47.88088584,49.7151204,51.32322964,55.30331914,59.88496268,64.32723948,69.6949931,85.80530323,91.56883061,100,118.6777323,129.47112,138.0067299,143.6436899,144.5503702,148.4073328,153.6316522,159.0696412,163.5169479,168.7837215,171.8804227,177.3058411
Virgin Islands (U.S.),VIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Bank and Gaza,PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.91649626,58.8084316,62.08973335,65.53223143,67.36595363,68.18969424,72.08299565,75.25683317,77.51768013,80.70152559,83.80235361,85.36086268,93.80305019,96.38632508,100,102.8772436,105.7362924,107.5596083,109.4236003,110.9901211,110.7469344,110.9823502,110.765815,112.516118,111.6887509,113.070878,117.3011128
"Yemen, Rep.",YEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.844686334,5.228773415,6.766647948,9.185880089,13.72316797,21.28204079,27.82280644,28.42843289,30.1274606,32.73656482,34.23917315,38.31760351,43.00711642,47.6658024,53.63122293,59.96574822,66.4689129,71.72335875,85.33376795,89.94841416,100,119.5435617,131.3609056,145.7691505,157.5833405,,,,,,,,
Zambia,ZMB,,,,,,,,,,,,,,,,,,,,,,,,,,0.013551938,0.021117744,0.03105306,0.046891368,0.104757312,0.216872579,0.428632003,1.138903208,3.226649928,4.988443439,6.730886151,9.630087339,11.98163155,14.91215368,18.90677617,23.82828787,28.92605987,35.35729045,42.92430868,50.63685795,59.91577845,65.31992551,72.28129833,81.27712466,92.16440247,100,106.4293968,113.4280872,121.3427317,130.8158077,144.0420615,169.7819891,180.9490794,194.5104383,212.308759,245.7114244,299.8189662,332.7786765
Zimbabwe,ZWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.06601467,100,103.4661297,107.320581,109.0752193,108.8594851,106.2131454,104.5735654,105.5084136,116.7122106,414.6843089,2725.312815,5411.002445,11076.60179
